"
              Up from Slavery
            ","
                Booker T. Washington "
"
              The Other Dr. Gilmer
            ","
                Benjamin Gilmer "
"
              Tacky
            ","
                  Rax King "
"
              The Skin We're In
            ","
                Desmond Cole "
"
              The Self-Care Solution
            ","
                  Jennifer Ashton "
"
              Chaos Monkeys
            ","
                  Antonio Garcia Martinez "
"
              The Possession
            ","
                  Annie Ernaux "
"
              London's Number One...
            ","
                  Kate MacDougall "
"
              Microjoys
            ","
                  Cyndie Spiegel "
"
              A Killer by Design
            ","
                  Ann Wolbert Burgess "
"
              Miss Memory Lane: a Memoir
            ","
                  Colton Haynes "
"
              Lucky Man
            ","
                  Michael  J. Fox "
"
              Good Morning, Destroyer of...
            ","
                Nina Renata Aron "
"
              When Time Stopped
            ","
                Ariana Neumann "
"
              Alone on the Wall
            ","
                  Alex Honnold "
"
              More: Life on the Edge of...
            ","
                Majka Burhardt "
"
              The Almost Legendary Morris...
            ","
                  Julie Klam "
"
              Mike Nichols
            ","
                Mark Harris "
"
              How to Be Human: an Autistic...
            ","
                  Jory Fleming "
"
              Once More We Saw Stars
            ","
                Jayson Greene "
"
              The Pasta Queen: a Just...
            ","
                  Nadia Caterina Munno "
"
              Pimp
            ","
                  Iceberg Slim "
"
              The Ninth Life of a Diamond...
            ","
                Grace Tame "
"
              Black Klansman: Race, Hate,...
            ","
                  Ron Stallworth "
"
              Miss Dior
            ","
                Justine Picardie "
"
              A Man of Iron
            ","
                Troy Senik "
"
              The Family Outing
            ","
                  Jessi Hempel "
"
              Rickey
            ","
                Howard Bryant "
"
              Operation Pineapple Express
            ","
                  Scott Mann "
"
              The Diary of a Young Girl
            ","
                Anne Frank "
"
              Fortitude
            ","
                Dan Crenshaw "
"
              Mad at the World
            ","
                William Souder "
"
              The Body Liberation Project
            ","
                  Chrissy King "
"
              Deep South
            ","
                  Paul Theroux "
"
              Battlegrounds
            ","
                  H. R. McMaster "
"
              Kobe Bryant
            ","
                  Connor Dayton "
"
              Heartbreak
            ","
                Florence Williams "
"
              All In
            ","
                  Billie Jean King "
"
              The Catch Me If You Can
            ","
                  Jessica Nabongo "
"
              What We Wish Were True
            ","
                  Tallu Schuyler Quinn "
"
              Eleanor and Hick
            ","
                Susan Quinn "
"
              Garbo
            ","
                  Robert Gottlieb "
"
              Life of a Klansman
            ","
                  Edward Ball "
"
              Finding Me
            ","
                  Michelle Knight "
"
              Fieldwork
            ","
                Iliana Regan "
"
              How to Save a Life
            ","
                Lynette Rice "
"
              Dead in the Water
            ","
                  Matthew Campbell "
"
              Who Is Wellness For?
            ","
                  Fariha Roisin "
"
              Parkland
            ","
                  Dave Cullen "
"
              Meaty
            ","
                  Samantha Irby "
"
              Lady Bird Johnson
            ","
                Julia Sweig "
"
              Marley & Me
            ","
                John Grogan "
"
              A Man of Iron: the Turbulent...
            ","
                  Troy Senik "
"
              Rise
            ","
                  Lindsey Vonn "
"
              American Rascal
            ","
                Greg Steinmetz "
"
              Born Standing Up
            ","
                Steve Martin "
"
              Code Gray: Death, Life, and...
            ","
                  Farzon A Nahvi "
"
              All the Young Men
            ","
                  Ruth Coker Burks "
"
              Don't Think, Dear
            ","
                Alice Robb "
"
              Tiger Woods
            ","
                  Jeff Benedict "
"
              The Correspondents
            ","
                Judith Mackrell "
"
              Jennie's Boy
            ","
                Wayne Johnston "
"
              My Time Will Come
            ","
                  Ian Manuel "
"
              Abraham Lincoln
            ","
                  Mary Pope Osborne "
"
              Shortest Way Home
            ","
                Pete Buttigieg "
"
              Growing Up Getty: the Story...
            ","
                  James Reginato "
"
              Motherhood So White
            ","
                Nefertiti Austin "
"
              The Odyssey of Phillis Wheatley
            ","
                  David Waldstreicher "
"
              Israel: a Simple Guide to the...
            ","
                Noa Tishby "
"
              Thanks, Obama
            ","
                  David Litt "
"
              The Curse of the Marquis de Sade
            ","
                Joel Warner "
"
              The Husband Hunters
            ","
                  Anne de Courcy "
"
              What Looks Like Bravery: an...
            ","
                Laurel Braitman "
"
              Nazis Knew My Name
            ","
                  Magda Hellinger "
"
              Word by Word
            ","
                Kory Stamper "
"
              Letter to a Stranger
            ","
                  Colleen Kinder "
"
              This Is Not a Book About...
            ","
                  Tabitha Carvan "
"
              Independence Day
            ","
                Steve Lopez "
"
              Taste
            ","
                Stanley Tucci "
"
              Barkley
            ","
                Timothy Bella "
"
              Push Off from Here
            ","
                  Laura McKowen "
"
              My Name Is Selma
            ","
                Selma van de Perre "
"
              The Fire Never Goes Out
            ","
                  ND Stevenson "
"
              The Book of Eels
            ","
                Patrik Svensson "
"
              The Year of Magical Thinking
            ","
                Joan Didion "
"
              Listening in the Dark
            ","
                  Amber Tamblyn "
"
              The Big Goodbye
            ","
                Sam Wasson "
"
              Listen
            ","
                  Shannon Stocker "
"
              The Line Becomes a River
            ","
                  Francisco Cantú "
"
              Secrets of the Sprakkar
            ","
                Eliza Reid "
"
              Who Do I Think I Am?
            ","
                  Anjelah Johnson-Reyes "
"
              Carry On
            ","
                  John Lewis "
"
              Who Are Venus and Serena...
            ","
                  James Buckley, Jr. "
"
              Dear Senthuran
            ","
                  Akwaeke Emezi "
"
              Not My Father's Son
            ","
                Alan Cumming "
"
              Playing the Long Game
            ","
                Christine Sinclair "
"
              Find Your Path
            ","
                Carrie Underwood "
"
              Numb to This
            ","
                Kindra Neely "
"
              I Am the Storm
            ","
                Janice Dean "
"
              What We Wish Were True
            ","
                Tallu Schuyler Quinn "
"
              Who Was Alexander Hamilton?
            ","
                  Pam Pollack "
"
              Cokie
            ","
                Steven V. Roberts "
"
              Frontier Follies
            ","
                Ree Drummond "
"
              Plunder
            ","
                  Menachem Kaiser "
"
              God-Level Knowledge Darts
            ","
                  Desus & Mero "
"
              How We Fight for Our Lives
            ","
                Saeed Jones "
"
              Newsroom Confidential
            ","
                Margaret Sullivan "
"
              Catherine de Medici
            ","
                Leonie Frieda "
"
              Stolen
            ","
                Elizabeth Gilpin "
"
              One Jump at a Time
            ","
                Nathan Chen "
"
              Hero of the Empire
            ","
                Candice Millard "
"
              Basketball GOATs
            ","
                Bruce Berglund "
"
              Fieldwork
            ","
                Iliana Regan "
"
              Blood Orange Night: My...
            ","
                  Melissa Bond "
"
              Nothing Bad Ever Happens Here
            ","
                  Heather Rose "
"
              No Bootstraps When You're...
            ","
                Wes Hall "
"
              I'm Just a Person
            ","
                  Tig Notaro "
"
              Every Day Is a Gift
            ","
                Tammy Duckworth "
"
              Our Lady of Perpetual Hunger
            ","
                Lisa Donovan "
"
              The Critic's Daughter
            ","
                Priscilla Gilman "
"
              Faith, Hope and Carnage
            ","
                  Nick Cave "
"
              Putting the Rabbit in the Hat
            ","
                Brian Cox "
"
              Vincent and Theo
            ","
                  Deborah Heiligman "
"
              How to Be a Woman
            ","
                Caitlin Moran "
"
              Aftershocks
            ","
                  Nadia Owusu "
"
              Master of the Senate
            ","
                Robert A. Caro "
"
              Putin's People
            ","
                Catherine Belton "
"
              The Wise Hours
            ","
                Miriam Darlington "
"
              Hustle Harder, Hustle Smarter
            ","
                Curtis ""50 Cent"" Jackson "
"
              God Save Texas
            ","
                  Lawrence Wright "
"
              Ladyparts
            ","
                Deborah Copaken "
"
              18 Tiny Deaths: the Untold...
            ","
                  Bruce Goldfarb "
"
              The Red Widow
            ","
                Sarah Horowitz "
"
              Hell in the Heartland
            ","
                Jax Miller "
"
              Don't Think, Dear
            ","
                  Alice Robb "
"
              The Flag, the Cross, and the...
            ","
                  Bill McKibben "
"
              A Higher Loyalty
            ","
                James Comey "
"
              Savor
            ","
                  Fatima Ali "
"
              Paradise
            ","
                  Lizzie Johnson "
"
              Who Was: Six Scientists and...
            ","
                  Various "
"
              Everything Beautiful in Its Time
            ","
                Jenna Bush Hager "
"
              Unspeakable
            ","
                  Jessica Willis Fisher "
"
              Woman, Captain, Rebel
            ","
                  Margaret Willson "
"
              Robin
            ","
                Dave Itzkoff "
"
              A Cook's Tour
            ","
                Anthony Bourdain "
"
              Once I Was You
            ","
                  Maria Hinojosa "
"
              Josephine
            ","
                  Patricia Hruby Powell "
"
              The Sporty One
            ","
                Melanie Chisholm "
"
              Leon Russell
            ","
                  Bill Janovitz "
"
              Becoming Nicole
            ","
                Amy Ellis Nutt "
"
              Beastie Boys Book
            ","
                  Michael Diamond "
"
              Breaking Free
            ","
                  Rachel Jeffs "
"
              Churchill and Orwell
            ","
                  Thomas E. Ricks "
"
              Unreconciled
            ","
                  Jesse Wente "
"
              Dreamer (Original Graphic...
            ","
                  Akim Aliu "
"
              When the Heart Waits
            ","
                Sue Monk Kidd "
"
              You Owe You
            ","
                  Eric Thomas, PhD "
"
              Ancestor Trouble
            ","
                Maud Newton "
"
              A Divine Language
            ","
                Alec Wilkinson "
"
              All the Women in My Brain
            ","
                Betty Gilpin "
"
              Mantel Pieces
            ","
                Hilary Mantel "
"
              The Boy in the Woods
            ","
                Maxwell Smart "
"
              D-Day Girls
            ","
                  Sarah Rose "
"
              Modern Warriors
            ","
                  Pete Hegseth "
"
              Giannis Antetokounmpo
            ","
                Jon M. Fishman "
"
              I'll Be Gone in the Dark
            ","
                  Michelle McNamara "
"
              Appetites
            ","
                  Anthony Bourdain "
"
              If You Want Something Done
            ","
                Nikki R. Haley "
"
              Conditional Citizens
            ","
                  Laila Lalami "
"
              Survival of the Thickest: Essays
            ","
                Michelle Buteau "
"
              The Beautiful Ones
            ","
                Prince "
"
              Ethel Rosenberg
            ","
                  Anne Sebba "
"
              Who Was: Author Biographies
            ","
                  Various "
"
              Chasing the Thrill
            ","
                  Daniel Barbarisi "
"
              The Secret of Life: Rosalind...
            ","
                  Howard Markel "
"
              Independence Day
            ","
                  Steve Lopez "
"
              Surviving the White Gaze
            ","
                Rebecca Carroll "
"
              What Happened
            ","
                Hillary Rodham Clinton "
"
              Forward
            ","
                  Andrew Yang "
"
              The Wind at My Back
            ","
                  Misty Copeland "
"
              The Man Without a Face
            ","
                  Masha Gessen "
"
              Push Off from Here
            ","
                Laura McKowen "
"
              Camera Girl
            ","
                Carl Sferrazza Anthony "
"
              Oh My Mother!
            ","
                  Connie Wang "
"
              A Funny Thing Happened on the...
            ","
                Michael J. Fox "
"
              Shanda
            ","
                Letty Cottin Pogrebin "
"
              Admissions
            ","
                  Kendra James "
"
              Unbelievable
            ","
                  Katy Tur "
"
              If You Ask Me
            ","
                Betty White "
"
              Mott Street
            ","
                  Ava Chin "
"
              Tasha: a Son's Memoir
            ","
                Brian Morton "
"
              The Everything Store
            ","
                Brad Stone "
"
              I Am These Truths
            ","
                  Sunny Hostin "
"
              Be Not Afraid of Love
            ","
                  Mimi Zhu "
"
              You're the Only One I've Told
            ","
                  Dr. Meera Shah "
"
              Dancing in the Mosque
            ","
                Homeira Qaderi "
"
              Landlines
            ","
                Raynor Winn "
"
              The New Tsar
            ","
                  Steven Lee Myers "
"
              But You Seemed So Happy
            ","
                Kimberly Harrington "
"
              An Extravagant Life
            ","
                  Stuart Woods "
"
              Menopausing
            ","
                  Davina McCall "
"
              That Bird Has My Wings
            ","
                  Jarvis Jay Masters "
"
              Blood Orange Night: My...
            ","
                Melissa Bond "
"
              Damn Lucky
            ","
                  Kevin Maurer "
"
              The Book of Jose
            ","
                  FAT JOE "
"
              Still Hopeful
            ","
                  Maude Barlow "
"
              Knocking Myself Up
            ","
                Michelle Tea "
"
              What Doesn't Kill You Makes...
            ","
                  Damon Young "
"
              The Opposite of Loneliness
            ","
                  Marina Keegan "
"
              Red Paint
            ","
                  Sasha LaPointe "
"
              Where to from Here
            ","
                  Bill Morneau "
"
              Forever Boy
            ","
                  Kate Swenson "
"
              Modern Warriors
            ","
                Pete Hegseth "
"
              Biting the Hand
            ","
                Julia Lee "
"
              Couple Found Slain
            ","
                Mikita Brottman "
"
              From Saturday Night to Sunday...
            ","
                Dick Ebersol "
"
              Split Decision: Life Stories
            ","
                  Ice-T "
"
              Who Was: Six Heroes of Black...
            ","
                  Various "
"
              Three-Martini Afternoons at...
            ","
                Gail Crowther "
"
              Alpha
            ","
                  David Philipps "
"
              Rise of the Rocket Girls
            ","
                  Erin Bennett "
"
              The Rural Diaries
            ","
                Hilarie Burton "
"
              Embrace Fearlessly the...
            ","
                  Barry Lopez "
"
              Deep Creek
            ","
                Pam Houston "
"
              Downton Shabby
            ","
                Hopwood DePree "
"
              The Bookseller of Florence
            ","
                Ross King "
"
              The Worth of Water
            ","
                  Gary White "
"
              The Whisper on the Night Wind
            ","
                Adam Shoalts "
"
              Hype
            ","
                Gabrielle Bluestone "
"
              Neymar
            ","
                Marty Gitlin "
"
              Leon Russell
            ","
                Bill Janovitz "
"
              Blood & Ink
            ","
                  Joe Pompeo "
"
              We're Not Broken
            ","
                  Eric Garcia "
"
              Thank You for My Service
            ","
                  Mat Best "
"
              Grateful American
            ","
                  Gary Sinise "
"
              1000 Years of Joys and Sorrows
            ","
                  Ai Weiwei "
"
              Joseph Anton
            ","
                Salman Rushdie "
"
              The Hard Parts: a Memoir of...
            ","
                  Oksana Masters "
"
              JAY-Z
            ","
                  Michael Eric Dyson "
"
              Cost of Living
            ","
                Emily Maloney "
"
              Little White Duck
            ","
                  Na Liu "
"
              American Heiress
            ","
                Jeffrey Toobin "
"
              Taylor Swift
            ","
                Rachel Rose "
"
              The Light We Carry
            ","
                Michelle Obama "
"
              Ordinary Girls
            ","
                Jaquira Díaz "
"
              Who Was Thomas Alva Edison?
            ","
                  Margaret Frith "
"
              Maverick
            ","
                Jason L Riley "
"
              Ted Kennedy
            ","
                  John A. Farrell "
"
              Last Call at the Hotel Imperial
            ","
                  Deborah Cohen "
"
              Ninety-Nine Glimpses of...
            ","
                  Craig Brown "
"
              The Wizard and the Prophet
            ","
                  Charles C. Mann "
"
              My Age of Anxiety
            ","
                Scott Stossel "
"
              The Murder of King Tut
            ","
                  James Patterson "
"
              I'm a Stranger Here Myself
            ","
                Bill Bryson "
"
              Oh My Mother!
            ","
                Connie Wang "
"
              True Reconciliation
            ","
                  Jody Wilson-Raybould "
"
              Turn Right at Machu Picchu
            ","
                Mark Adams "
"
              Coal Miner's Daughter
            ","
                  Loretta Lynn "
"
              The Windsors at War
            ","
                Alexander Larman "
"
              The Book of Gutsy Women:...
            ","
                  Hillary Rodham Clinton "
"
              Breaking Free
            ","
                Rachel Jeffs "
"
              Acceptance
            ","
                  Emi Nietfeld "
"
              A House in the Sky
            ","
                  Amanda Lindhout "
"
              A Ghost in the Throat
            ","
                Doireann Ní Ghríofa "
"
              The Best Cook in the World
            ","
                Rick Bragg "
"
              Skinfolk
            ","
                Matthew Pratt Guterl "
"
              Living with a SEAL
            ","
                  Jesse Itzler "
"
              Con/Artist
            ","
                  Tony Tetro "
"
              American Like Me
            ","
                  America Ferrera "
"
              Slonim Woods 9
            ","
                Daniel Barban Levin "
"
              House of Sticks
            ","
                  Ly Tran "
"
              True Reconciliation
            ","
                Jody Wilson-Raybould "
"
              The White Ship
            ","
                Charles Spencer "
"
              Never Simple
            ","
                Liz Scheier "
"
              The Last Girl
            ","
                  Nadia Murad "
"
              This Is Assisted Dying: a...
            ","
                Stefanie Green "
"
              The Great Air Race
            ","
                John Lancaster "
"
              Fatherland
            ","
                  Burkhard Bilger "
"
              Hunger Makes Me a Modern Girl
            ","
                  Carrie Brownstein "
"
              Robert E. Lee
            ","
                  Allen C. Guelzo "
"
              The Impossible City
            ","
                Karen Cheung "
"
              The Indifferent Stars Above
            ","
                  Daniel James Brown "
"
              Woman, Captain, Rebel
            ","
                Margaret Willson "
"
              44 Chapters About 4 Men
            ","
                BB Easton "
"
              My Remarkable Journey
            ","
                  Katherine Johnson "
"
              The Operator: Firing the...
            ","
                Robert O'Neill "
"
              The Appalachian Trail
            ","
                Philip D'Anieri "
"
              The Man Who Ran Washington
            ","
                  Peter Baker "
"
              Amazon Unbound: Jeff Bezos...
            ","
                  Brad Stone "
"
              A Most Beautiful Thing: the...
            ","
                  Arshay Cooper "
"
              Good Boy
            ","
                  Jennifer Finney Boylan "
"
              It's Better to Be Feared: the...
            ","
                  Seth Wickersham "
"
              Up from Slavery
            ","
                  Booker T. Washington "
"
              Where the Children Take Us
            ","
                  Zain E. Asher "
"
              Second Chances
            ","
                Hayley Holt "
"
              The Power Broker, Volume 2 of 3
            ","
                  Robert A. Caro "
"
              Lucky Man
            ","
                Michael J. Fox "
"
              The Familia Grande
            ","
                  Camille Kouchner "
"
              Stolen
            ","
                  Elizabeth Gilpin "
"
              Ordinary Heroes
            ","
                  Joseph Pfeifer "
"
              Fire Shut Up in My Bones
            ","
                Charles M. Blow "
"
              White Lies
            ","
                A. J. Baime "
"
              Where You End and I Begin
            ","
                Leah McLaren "
"
              Couple Found Slain
            ","
                  Mikita Brottman "
"
              Free, Melania
            ","
                  Kate Bennett "
"
              The Audacity
            ","
                Katherine Ryan "
"
              We Never Die
            ","
                  Matt Fraser "
"
              Two Truths and a Lie
            ","
                  Ellen McGarrahan "
"
              The King
            ","
                  Christopher Andersen "
"
              You Don't Belong Here
            ","
                Elizabeth Becker "
"
              Paddle Your Own Canoe
            ","
                Nick Offerman "
"
              M Train
            ","
                  Patti Smith "
"
              I Want You to Know We're...
            ","
                Esther Safran Foer "
"
              True Believer
            ","
                Abraham Riesman "
"
              Black Women Will Save the World
            ","
                  April Ryan "
"
              Unqualified
            ","
                  Anna Faris "
"
              The Girl Who Smiled Beads
            ","
                  Clemantine Wamariya "
"
              Little Leaders
            ","
                Vashti Harrison "
"
              Microjoys
            ","
                Cyndie Spiegel "
"
              AMORALMAN
            ","
                  Derek DelGaudio "
"
              His Very Best: Jimmy Carter,...
            ","
                Jonathan Alter "
"
              The Wife of Bath
            ","
                  Marion Turner "
"
              How to Be a (Young) Antiracist
            ","
                  Ibram X. Kendi "
"
              Broken Circle
            ","
                Theodore Niizhotay Fontaine "
"
              Taste Makers
            ","
                  Mayukh Sen "
"
              The Diana Chronicles
            ","
                Tina Brown "
"
              All Together Now
            ","
                Alan Doyle "
"
              The Wind at My Back
            ","
                  Misty Copeland "
"
              Zabar's
            ","
                  Lori Zabar "
"
              Game
            ","
                  Grant Hill "
"
              Last Chance Texaco
            ","
                Rickie Lee Jones "
"
              Off the Record
            ","
                  Peter Mansbridge "
"
              A Curious Mind
            ","
                  Brian Grazer "
"
              Conditional Citizens
            ","
                Laila Lalami "
"
              Napoleon
            ","
                  Andrew Roberts "
"
              The Empathy Diaries
            ","
                  Sherry Turkle "
"
              Two Years Before the Mast
            ","
                Richard Henry Dana "
"
              In Other Words
            ","
                  Jhumpa Lahiri "
"
              Growing Old
            ","
                Elizabeth Marshall Thomas "
"
              Lifelines
            ","
                  Dr. Leana Wen "
"
              American Rascal
            ","
                  Greg Steinmetz "
"
              Unmask Alice
            ","
                  Rick Emerson "
"
              Whatever Next?
            ","
                Anne Glenconner "
"
              Churchill and Orwell
            ","
                Thomas E. Ricks "
"
              The Forerunner
            ","
                  Cori Bush "
"
              The Hangman and His Wife
            ","
                  Nancy Dougherty "
"
              Red Roulette: an Insider's...
            ","
                  Desmond Shum "
"
              Draft No. 4
            ","
                John McPhee "
"
              Fairest
            ","
                Meredith Talusan "
"
              The King's Shadow
            ","
                Edmund Richardson "
"
              Renia's Diary
            ","
                  Elizabeth Bellak "
"
              A Man's Place
            ","
                  Annie Ernaux "
"
              Love Me as I Am
            ","
                  Garcelle Beauvais "
"
              Officer Clemmons
            ","
                Dr. Francois S. Clemmons "
"
              The Mamas
            ","
                  Helena Andrews-Dyer "
"
              Hysterical
            ","
                Elissa Bassist "
"
              Wanderlust
            ","
                Reid Mitenbuler "
"
              How I Saved the World
            ","
                Jesse Watters "
"
              My Wife Said You May Want to...
            ","
                Jason B. Rosenthal "
"
              A First Time for Everything
            ","
                Dan Santat "
"
              The Mamas
            ","
                Helena Andrews-Dyer "
"
              Mala's Cat: a Memoir of...
            ","
                Mala Kacenberg "
"
              Popular
            ","
                Maya Van Wagenen "
"
              Call Me Anne
            ","
                Anne Heche "
"
              The Possession
            ","
                  Annie Ernaux "
"
              Windfall
            ","
                Erika Bolstad "
"
              The Actor's Life
            ","
                Jenna Fischer "
"
              So Close to Being the Sh*t, Y...
            ","
                  Retta "
"
              Churchill's Ministry of...
            ","
                  Giles Milton "
"
              My American Journey
            ","
                  Colin L. Powell "
"
              Still Alright
            ","
                  Kenny Loggins "
"
              Is There Still Sex in the City?
            ","
                Candace Bushnell "
"
              The Earth Is All That Lasts
            ","
                Mark Lee Gardner "
"
              Giuliani: the Rise and Tragic...
            ","
                Andrew Kirtzman "
"
              All the White Friends I...
            ","
                  Andre Henry "
"
              The Heroin Diaries
            ","
                Nikki Sixx "
"
              The Great Escape
            ","
                  Saket Soni "
"
              Negroland
            ","
                  Margo Jefferson "
"
              Becoming FDR
            ","
                  Jonathan Darman "
"
              In the Garden of the Righteous
            ","
                  Richard Hurowitz "
"
              Spoiler Alert: the Hero Dies:...
            ","
                  Michael Ausiello "
"
              The Fifth Act
            ","
                Elliot Ackerman "
"
              Sure, I'll Be Your Black Friend
            ","
                  Ben Philippe "
"
              Classified
            ","
                  Traci Sorell "
"
              Gold Dust Woman
            ","
                  Stephen Davis "
"
              Solito
            ","
                Javier Zamora "
"
              A Way Out of No Way
            ","
                Raphael G. Warnock "
"
              Making History: the...
            ","
                Richard Cohen "
"
              A Private Spy
            ","
                  John le Carré "
"
              Game
            ","
                Grant Hill "
"
              The Earth Is All That Lasts
            ","
                  Mark Lee Gardner "
"
              The Black Hand
            ","
                Stephan Talty "
"
              Not That Bad
            ","
                Roxane Gay "
"
              Gender Queer
            ","
                  Maia Kobabe "
"
              All of the Marvels
            ","
                  Douglas Wolk "
"
              Sisters in Resistance
            ","
                  Tilar J. Mazzeo "
"
              Sellout
            ","
                Dan Ozzi "
"
              A Beautiful Child
            ","
                Matt Birkbeck "
"
              Shine Bright
            ","
                  Danyel Smith "
"
              Twelve Years a Slave
            ","
                Solomon Northup "
"
              Giannis
            ","
                Mirin Fader "
"
              The Founders
            ","
                  Jimmy Soni "
"
              The Flag, the Cross, and the...
            ","
                Bill McKibben "
"
              One Jump at a Time
            ","
                  Nathan Chen "
"
              The Empathy Diaries
            ","
                Sherry Turkle "
"
              Laughing with the Trickster
            ","
                Tomson Highway "
"
              Patricia Highsmith
            ","
                  Patricia Highsmith "
"
              Giving Up the Ghost
            ","
                Hilary Mantel "
"
              Lady Bird Johnson
            ","
                  Julia Sweig "
"
              Here We Go Again
            ","
                  Betty White "
"
              Permanent Astonishment
            ","
                  Tomson Highway "
"
              Mindf*ck
            ","
                Christopher Wylie "
"
              Rust
            ","
                Eliese Colette Goldbach "
"
              Beyond Belief
            ","
                  Jenna Miscavige Hill "
"
              Never Broken
            ","
                Jewel "
"
              Slonim Woods 9
            ","
                  Daniel Barban Levin "
"
              The Secrets of My Life
            ","
                  Caitlyn Jenner "
"
              Growing Up Getty: the Story...
            ","
                James Reginato "
"
              Fearless
            ","
                Eric Blehm "
"
              Murakami T
            ","
                  Haruki Murakami "
"
              Dark Mirror
            ","
                Barton Gellman "
"
              Deer Creek Drive
            ","
                Beverly Lowry "
"
              Burke's Law
            ","
                  Brian Burke "
"
              Lake of the Ozarks
            ","
                  Bill Geist "
"
              The Sassoons
            ","
                Joseph Sassoon "
"
              Bezonomics: How Amazon Is...
            ","
                Brian Dumaine "
"
              Destiny and Power
            ","
                Jon Meacham "
"
              Willie Nelson's Letters to...
            ","
                  Willie Nelson "
"
              Sorry Not Sorry
            ","
                Naya Rivera "
"
              As It Turns Out
            ","
                Alice Sedgwick Wohl "
"
              Luck of the Draw
            ","
                  Frank Murphy "
"
              Everything I Have Is Yours
            ","
                Eleanor Henderson "
"
              Your Second Act
            ","
                Patricia Heaton "
"
              The Future Is Disabled
            ","
                  Leah Lakshmi Piepzna-Samarasinha "
"
              Wallflower at the Orgy
            ","
                  Nora Ephron "
"
              Unbreakable
            ","
                  Jay Glazer "
"
              Choices: to the Hills and...
            ","
                  Audrina Patridge "
"
              Twisted
            ","
                Emma Dabiri "
"
              Believe Me
            ","
                  Eddie Izzard "
"
              Everything Reminds Me of...
            ","
                  Adam Carolla "
"
              Kochland: the Secret History...
            ","
                  Christopher Leonard "
"
              George Yeo On Bonsai, Banyan...
            ","
                  Asad-ul Iqbal Latif "
"
              Sacred Duty
            ","
                  Tom Cotton "
"
              The Last Days of Roger Federer
            ","
                Geoff Dyer "
"
              Neil Patrick Harris
            ","
                Neil Patrick Harris "
"
              Chasing Lincoln's Killer
            ","
                James L. Swanson "
"
              My Broken Language
            ","
                Quiara Alegría Hudes "
"
              The Other Side of the Coin
            ","
                  Angela Kelly "
"
              The Line Becomes a River
            ","
                Francisco Cantú "
"
              Sorry Not Sorry
            ","
                Alyssa Milano "
"
              All of This
            ","
                  Rebecca Woolf "
"
              Somewhere Sisters
            ","
                  Erika Hayasaki "
"
              The Sunset Route
            ","
                Carrot Quinn "
"
              The Bookseller at the End of...
            ","
                  Ruth Shaw "
"
              Miss Memory Lane: a Memoir
            ","
                Colton Haynes "
"
              The Residence
            ","
                Kate Andersen Brower "
"
              A Private Spy
            ","
                  John le Carré "
"
              Always Remember Your Name
            ","
                  Andra Bucci "
"
              The Moth and the Mountain
            ","
                  Ed Caesar "
"
              Roots-Thirtieth Anniversary...
            ","
                Alex Haley "
"
              Warhol
            ","
                Blake Gopnik "
"
              All American Christmas
            ","
                  Rachel Campos-Duffy "
"
              Seinfeldia
            ","
                  Jennifer Keishin Armstrong "
"
              Sisters in Resistance
            ","
                Tilar J. Mazzeo "
"
              How Stella Learned to Talk
            ","
                Christina Hunger "
"
              True
            ","
                Kostya Kennedy "
"
              Swan Dive
            ","
                  Georgina Pazcoguin "
"
              In the Heights
            ","
                  Lin-Manuel Miranda "
"
              Failure Is Not an Option
            ","
                  Gene Kranz "
"
              The Big Cheat
            ","
                  David Cay Johnston "
"
              Out of Many, One
            ","
                  George W. Bush "
"
              Israel
            ","
                  Noa Tishby "
"
              The Nasty Bits
            ","
                Anthony Bourdain "
"
              Betty White in Person
            ","
                Betty White "
"
              My Life on the Road
            ","
                  Gloria Steinem "
"
              The Boy in the Woods
            ","
                  Maxwell Smart "
"
              The Smallest Lights in the...
            ","
                Sara Seager "
"
              The Secret Life of Dorothy...
            ","
                Justine Cowan "
"
              Lafayette in the Somewhat...
            ","
                Sarah Vowell "
"
              People Change
            ","
                  Vivek Shraya "
"
              I Used to Live Here Once
            ","
                Miranda Seymour "
"
              Nimitz at War
            ","
                  Craig L. Symonds "
"
              George V
            ","
                Jane Ridley "
"
              Winterdance
            ","
                  Gary Paulsen "
"
              Who Is Wellness For?
            ","
                Fariha Roisin "
"
              A Fighting Chance
            ","
                  Elizabeth Warren "
"
              I Am the Storm
            ","
                  Janice Dean "
"
              Zelensky
            ","
                  Serhii Rudenko "
"
              We Had a Little Real Estate...
            ","
                  Kliph Nesteroff "
"
              Into the Abyss
            ","
                Carol Shaben "
"
              Burn Rate
            ","
                  Andy Dunn "
"
              Surviving the Angel of Death
            ","
                  Eva Mozes Kor "
"
              Nasty, Brutish, and Short
            ","
                  Scott Hershovitz "
"
              The Great Escape
            ","
                Saket Soni "
"
              This Is Me
            ","
                Chrissy Metz "
"
              The Way Forward
            ","
                  Robert O'Neill "
"
              A Guest at the Feast: Essays
            ","
                  Colm Toibin "
"
              Seeing Ghosts
            ","
                  Kat Chow "
"
              The Scandalous Hamiltons
            ","
                Bill Shaffer "
"
              Sing Backwards and Weep
            ","
                Mark Lanegan "
"
              The Art of Asking
            ","
                  Amanda Palmer "
"
              Molly's Game
            ","
                Molly Bloom "
"
              Brothers on Three
            ","
                Abe Streep "
"
              The Man from the Future
            ","
                  Ananyo Bhattacharya "
"
              Burning Questions
            ","
                  Margaret Atwood "
"
              Rise
            ","
                  Jeff Yang "
